20260604 080100;30499.25;30501.5;30480.75;30484.75;1674
20260604 080200;30484.5;30489.5;30480.25;30483;777
20260604 080300;30482.25;30486;30477.75;30480.75;1079
20260604 080400;30480.5;30482.75;30471.5;30475.5;1209
20260604 080500;30474.75;30476.75;30468.25;30471.25;855
20260604 080600;30470.75;30479.25;30454.25;30460;2055
20260604 080700;30459.25;30465.75;30456.75;30463.5;1125
20260604 080800;30463;30465.5;30447;30450.75;1592
20260604 080900;30451;30452.25;30434.75;30435.75;1622
20260604 081000;30436;30445.25;30430.5;30443.5;1189
20260604 081100;30443.25;30448;30432.25;30439.5;1140
20260604 081200;30438.5;30441.25;30425.25;30427.25;1550
20260604 081300;30426.75;30432;30422.5;30429.75;1353
20260604 081400;30429.5;30434.25;30413.5;30413.5;1543
20260604 081500;30413;30416.5;30405.75;30405.75;1763
20260604 081600;30405.5;30416;30404;30412;1736
20260604 081700;30411.75;30422.75;30410.25;30411.25;1530
20260604 081800;30411;30417.75;30405.75;30416.75;1318
20260604 081900;30416.75;30424.5;30412.75;30423.25;1200
20260604 082000;30422.5;30422.75;30397.5;30399.25;2063
20260604 082100;30399.5;30401.75;30381.25;30391.25;2330
20260604 082200;30391;30392.5;30376.75;30378;1515
20260604 082300;30377.5;30378;30365.5;30365.5;2190
20260604 082400;30366.5;30371.75;30358;30364.75;1787
20260604 082500;30365;30384;30362;30383.25;2073
20260604 082600;30384;30385.75;30356.75;30359.25;1771
20260604 082700;30359.75;30360.25;30345.25;30348.75;3362
20260604 082800;30348.5;30357.75;30340.75;30350.25;2144
20260604 082900;30349.5;30357.5;30339.5;30356.5;1398
20260604 083000;30356.75;30372.5;30354;30372.5;2175
20260604 083100;30372.25;30402.5;30369.75;30398.25;3583
20260604 083200;30398.25;30399.5;30364.25;30370;2363
20260604 083300;30370.75;30389.75;30363.25;30387.25;1704
20260604 083400;30387;30390;30379.25;30388.75;1078
20260604 083500;30388.75;30390;30380.25;30385.25;985
20260604 083600;30384.5;30389.75;30377.75;30384.5;1080
20260604 083700;30384;30393.5;30380.25;30392.75;811
20260604 083800;30392.5;30400.75;30388.25;30399.5;990
20260604 083900;30400;30400;30380;30392;1265
20260604 084000;30391.75;30391.75;30385;30391;631
20260604 084100;30390.25;30395.75;30388.75;30389.75;660
20260604 084200;30390;30390;30380.5;30383.25;775
20260604 084300;30382.5;30383.5;30366;30371.5;1329
20260604 084400;30371;30379.75;30370.5;30373.5;754
20260604 084500;30373.75;30376.5;30366.25;30367;751
20260604 084600;30367.25;30377.5;30367;30375;779
20260604 084700;30374.5;30376.5;30364.25;30366;1010
20260604 084800;30366;30367.25;30352.25;30353.75;1007
20260604 084900;30353;30359.5;30346;30346.5;784
20260604 085000;30347.25;30351.25;30330.25;30334.75;2078
20260604 085100;30334.5;30339.5;30328.75;30333.5;1291
20260604 085200;30333;30344.75;30332.5;30340.25;903
20260604 085300;30340.5;30342;30330.5;30332.75;752
20260604 085400;30333.25;30338;30328;30336.75;954
20260604 085500;30336.5;30338.75;30327;30331.25;822
20260604 085600;30331;30337.25;30326.5;30332.75;914
20260604 085700;30332.5;30347.5;30331.5;30342;1433
20260604 085800;30342.25;30346;30335.5;30345;851
20260604 085900;30343.75;30359;30343.25;30355.5;1044
20260604 090000;30355.25;30358.25;30341.75;30343.75;979
20260604 090100;30343.75;30346.5;30319;30319.5;1955
20260604 090200;30319.5;30322.75;30308;30316;2096
20260604 090300;30317;30321.25;30313.5;30314.5;933
20260604 090400;30313.75;30318.25;30298.75;30318.25;2446
20260604 090500;30318.25;30323.5;30301.25;30308;1468
20260604 090600;30306.75;30308;30292;30293.5;1816
20260604 090700;30293.5;30304;30289.25;30301.75;1975
20260604 090800;30301.75;30314.5;30291.25;30294.5;1632
20260604 090900;30295;30320.75;30293.75;30316.25;1473
