20260401 085700;24069.25;24088.25;24064.75;24075.5;1173
20260401 085800;24074.5;24082.75;24074.25;24081.5;526
20260401 085900;24082.25;24086;24069.5;24073.5;681
20260401 090000;24072.25;24076.75;24065;24070.5;629
20260401 090100;24071.5;24074.75;24061.25;24063.75;695
20260401 090200;24063.75;24083.25;24057.75;24073.25;954
20260401 090300;24073.25;24076.75;24068.5;24073.75;623
20260401 090400;24074.5;24074.5;24058.25;24065.75;625
20260401 090500;24064;24068.5;24059;24063;396
20260401 090600;24063.25;24068;24063;24065;275
20260401 090700;24065.75;24070;24058.5;24061.75;314
20260401 090800;24062;24062.25;24050;24055.25;623
20260401 090900;24055.75;24056.75;24042;24044.75;713
20260401 091000;24045.75;24050.5;24042.5;24045.5;589
20260401 091100;24046;24048.25;24033;24034.25;1023
20260401 091200;24034.5;24040.25;24031;24033.75;799
20260401 091300;24033.75;24044;24029.25;24042.75;682
20260401 091400;24043.75;24045.25;24032;24042.75;771
20260401 091500;24042;24044.75;24034;24037.5;522
20260401 091600;24037.75;24043.75;24033.75;24037.25;385
20260401 091700;24037;24038.75;24031.75;24034;362
20260401 091800;24034.75;24039;24031.5;24031.5;394
20260401 091900;24032.25;24034;24022.25;24025;880
20260401 092000;24024.75;24029.75;24021;24027;751
20260401 092100;24026;24031;24011.75;24014;1103
20260401 092200;24013.75;24021.25;24006.25;24007.5;620
20260401 092300;24007.75;24013.25;24006;24011.75;729
20260401 092400;24011.25;24016.5;24003.75;24013.75;682
20260401 092500;24013.5;24017.75;24009;24016;634
20260401 092600;24015.75;24033.5;24015.75;24029.75;1021
20260401 092700;24030.75;24031;24020.75;24023.25;653
20260401 092800;24022.75;24032;24021;24029.75;604
20260401 092900;24030.75;24032.25;24024.25;24025;456
20260401 093000;24025;24032;24024.25;24029.75;314
20260401 093100;24029.25;24038;24028.75;24037.25;543
20260401 093200;24037.75;24045.5;24034.25;24036.5;903
20260401 093300;24036.5;24043.5;24035.5;24035.5;425
20260401 093400;24036.75;24043;24030;24037.25;491
20260401 093500;24038;24043.75;24034.5;24039.75;301
20260401 093600;24040.5;24043.25;24037.75;24042.5;349
20260401 093700;24042.25;24055.5;24041.75;24049.75;1124
20260401 093800;24050;24052.5;24046;24049.75;407
20260401 093900;24050;24055.5;24048;24054.5;284
20260401 094000;24053.5;24054.25;24041.75;24045.5;516
20260401 094100;24045.5;24050;24040.25;24045.5;600
20260401 094200;24044;24048.5;24042.5;24046.5;469
20260401 094300;24045.75;24049;24042.75;24045;417
20260401 094400;24044.5;24052;24044;24049.5;346
20260401 094500;24049;24052.75;24044.5;24050;462
20260401 094600;24049.75;24062;24049;24053.5;797
20260401 094700;24053.5;24064;24048.5;24062.5;659
20260401 094800;24062.25;24065.25;24057.75;24064;422
20260401 094900;24064.25;24074;24064;24068;947
20260401 095000;24069;24075.75;24066.5;24075;337
20260401 095100;24075.25;24085.75;24073.75;24082.75;1015
20260401 095200;24082.5;24083;24073.25;24079;671
20260401 095300;24078.75;24082.25;24075.25;24076.5;411
20260401 095400;24077.5;24080.75;24074;24078.5;358
20260401 095500;24077.5;24079.25;24069.5;24073;738
20260401 095600;24073.5;24077;24059.5;24061.25;908
20260401 095700;24061;24072.5;24055.25;24070;1114
20260401 095800;24069.75;24090.5;24065.75;24083;1411
20260401 095900;24083.5;24083.75;24064;24068.75;1269
20260401 100000;24068.75;24072.5;24066.75;24069.75;414
20260401 100100;24070.5;24087.25;24064;24086.25;1388
20260401 100200;24085.75;24087.25;24071;24078.75;886
20260401 100300;24078.5;24079.25;24069;24076.75;460
20260401 100400;24076.75;24083;24075;24077;430
20260401 100500;24077;24077;24057.75;24062;1389
20260401 100600;24062.25;24073;24056.5;24066;858
20260401 100700;24065.5;24067.75;24060.75;24064.75;341
20260401 100800;24065.75;24067.25;24057;24059.75;412
20260401 100900;24059.5;24066.5;24058;24063.25;372
20260401 101000;24063.25;24069.25;24054.5;24055.75;433
20260401 101100;24055;24060.5;24050.25;24054;694
20260401 101200;24054;24063.25;24052.75;24060.5;408
20260401 101300;24059.5;24071.75;24058.75;24069.25;452
20260401 101400;24070;24080.25;24068;24076.75;578
20260401 101500;24076.5;24077.5;24070.75;24070.75;417
20260401 101600;24070.25;24076.5;24066.25;24071.5;534
20260401 101700;24071.5;24075.75;24069.25;24074.5;204
20260401 101800;24074.5;24081.75;24073.25;24074.5;409
20260401 101900;24073.75;24077.75;24072.75;24077.75;212
20260401 102000;24076.5;24077;24067.75;24072.5;441
20260401 102100;24072.75;24086.75;24071.25;24072.75;857
20260401 102200;24071.75;24084.25;24071.75;24083;380
20260401 102300;24083;24086;24073.5;24075.25;485
20260401 102400;24075;24081.75;24072.25;24080.5;254
20260401 102500;24079;24080;24072.25;24073.75;341
20260401 102600;24074.5;24075.75;24062.25;24068.25;832
20260401 102700;24067.5;24071;24056;24069;1554
20260401 102800;24068.75;24071.5;24065;24066;327
20260401 102900;24065.75;24070.75;24062;24068.25;234
20260401 103000;24067.5;24072.75;24066.25;24067;429
20260401 103100;24066.75;24084;24065.5;24079;620
20260401 103200;24078.25;24082;24075.25;24079.5;314
20260401 103300;24079;24083.5;24070.75;24073.5;457
20260401 103400;24073.25;24074.75;24063.75;24069.25;429
20260401 103500;24069.5;24070.25;24063.5;24065.25;342
20260401 103600;24065.25;24071.25;24063.5;24068.75;307
20260401 103700;24069.75;24072;24065;24068;262
20260401 103800;24069;24073;24064.75;24073;241
20260401 103900;24072.25;24073.5;24066.5;24073.25;299
20260401 104000;24073;24086.25;24072.75;24082.5;764
20260401 104100;24082.25;24088.75;24081.25;24086;611
20260401 104200;24086;24093.75;24084.5;24092.5;512
20260401 104300;24092;24094.25;24087.25;24087.25;631
20260401 104400;24087.25;24088.75;24082;24084.75;382
20260401 104500;24085;24093.75;24085;24090.25;515
20260401 104600;24090;24105;24089;24104;1036
20260401 104700;24103.25;24122.5;24103.25;24120.25;1990
20260401 104800;24119.5;24123.5;24114.5;24120.75;1070
20260401 104900;24120.5;24128.5;24119.25;24120.25;987
20260401 105000;24119.5;24132.5;24116.75;24132.5;772
20260401 105100;24131.25;24137.75;24128.75;24135;1176
20260401 105200;24134.25;24139.5;24129.75;24135;538
20260401 105300;24134.75;24137.25;24127.25;24128.75;684
20260401 105400;24129;24133.75;24122.5;24124.5;582
20260401 105500;24124.5;24131.25;24119.75;24128.25;636
20260401 105600;24128;24128.5;24111.25;24113;792
20260401 105700;24113.5;24121.25;24110.25;24116.75;558
20260401 105800;24118.25;24128;24117.75;24125.75;632
20260401 105900;24124.5;24127.5;24119.5;24123;398
20260401 110000;24123.25;24137.75;24122;24128;1013
20260401 110100;24128;24133;24123.25;24126.5;789
20260401 110200;24126.25;24131.25;24123;24130;502
20260401 110300;24131;24140.25;24129.5;24135.75;520
20260401 110400;24135.75;24147.5;24133.5;24142.5;1135
20260401 110500;24141.5;24148.75;24137;24145.25;742
20260401 110600;24145.5;24149;24143.5;24145.75;455
20260401 110700;24146.25;24148.25;24143;24145.75;340
20260401 110800;24146;24147.25;24138;24143;550
20260401 110900;24142.75;24150.25;24141.75;24147.25;473
20260401 111000;24147.75;24150.75;24143.75;24145.75;431
20260401 111100;24145.25;24148.25;24141;24141.25;337
20260401 111200;24141;24149.75;24139.25;24148.75;448
20260401 111300;24148.75;24153;24146.25;24150.75;533
20260401 111400;24151;24152.5;24148.25;24148.75;272
20260401 111500;24148.75;24158.75;24148.75;24156.25;763
20260401 111600;24156;24162.5;24153.5;24154.5;877
20260401 111700;24153.75;24154;24145.75;24150;1246
20260401 111800;24149.5;24151;24145;24149.5;635
20260401 111900;24150;24150.5;24142.75;24144.75;527
